word, definition
Aggittòriu| Aiuto, soccorso (es.: - Aggitoriu, aggitoriu, m'anti furau sa croba noa! ;  - Aiuto,aiuto, mi hanno rubato la sporta nuova!) Grazie a Seme
Aggiu li cuglioni pieni, caz| ho i coglioni pieni, cazzo (Segnalazione di Gargamella)
Aggragarau| Addormentato (es.: ischida su sonnu ca ses tuttu aggragarau; svegliati dal sonno che sei tutto addormentato) Grazie a Austis 2003
Aggranciu| rubato. Es: manti "aggranciu" su motorinu! - Trad: Mi hanno rubato il motorino! (Grazie a pissenti)
Aggrucciupiddu| Aggrinzito (es.: V'a li titti aggrucciuppidde cumenti lu culu de sa nonna ; Possiede il seno aggrinzito al pari del deretano della nonna) Grazie a Godzilla & Maciste.
Aggubbàtu| Impèdimento della funzione escretoria. (es.: A la vìnisi de mandicàre iscumuriasca?! Mi chi ti aggùbbasa!!! ; Trad.: Vuoi smetterla di mangiare fichi d'india?! Finiranno  con l'impedirti la funzione escretoria!!!) (Grazie a Meyna.)
Agliugliau| Rintontito dall'influenza. (es.: In sa 'idda de Seui unu piccioccheddu non tenidi gana de andari a iscola. Sa mamma, tandu, si di faidi: "Fillu miu istimau, chi no andas a iscola ti scioppu su attu in conca!" E su fillu di torrada: "Tocca,o mammai, non bisi ca istu mali? Seu tottu agliugliaiu..." ; trad.: A Seui un ragazzino non ha voglia di andare a scuola. La madre gli dice: "figlio mio caro, se non vai a scuola di rompo il gatto in testa!" Il ragazzino risponde: "oh mamma, sto male. Sono rintontito dall'influenza.") (Ringraziamo patibuleddu per la segnalazione)
Agrinca| salta. (es: agrinca sa cunetta! - trad: salta il fosso!) (Grazie a Franciscu per la segnalazione)
AIDS| Aicci Imparasa a Donai Su culu; peus pò tui chi sesi caghineri!!! ( Trad.: Così Impari a Dare il Culo, ovvero: peggio per e che sei caghineri!!!) Grazie a bix & Veleno
Aicci| così. (es 1: aicci du fazzu beni - es 2: Cummenti staisi? Aicci aicci - trad 1: così lo faccio bene - trad 2: Come stai? Così così) (ringraziamo curdulino per la segnalazione)
Aicci pìsciri| allo stesso modo pisci! Si usa per screditare l'affermazione di una persona di scarsa credibilità. (Es.: -Gigginu ha nau ca giai dui andara issu a sa posta! -aicci pisciri!; -Gigino ha detto che già ci va lui alla posta! -allo stesso modo si rechi in bagno a espletare le sue funzioni fisiologiche!) (Segnalazione di Schirriscedda)
Aìmbara| Aspetta (es.: Aìmbara a mie chi ti lu do deo su tantu... ; Trad.: Aspetta a me che te lo do io il tanto...) (Ringraziamo Giannimagni per la segnalazione)
Ainu| Asino. (es.: Puru s'ainu beste onu! ; Trad.: Anche l'asino è capace (si dice quando una persona fa qualcosa di facile e se ne vanta)) (Segnalazione di Massimo Langiu)
Ainu chi ti còddede| Anatèma augurante un rapporto sessuale (passivo...) con un asino. (es.: Un àinu chi ti còddede! Cozzone! ; Trad.: Che ti monti un asino! Coglione!) (Grazie a Gian Mario.)
Aiò| l'unica parola comune a tutti i dialetti sardi tranne il Maddalenino. Vuol dire "andiamo". Di etimologia incerta, si persume venga dal verbo latino "eo" (vado) nella sua forma all'imperativo "ii" (Ringraziamo il maestro Seme per aver messo la sua erudizione a nostra disposizione)
A la leare in culu e a passare bonas festas| prenderla in culo e passare buone feste. Augurio ironico (Segnalazione di badore)
Aleeeeeeeeee| Kandu deppisi aboscinai a kallinkunu ki non connixidi,od a unu ammigu, issu deppidi arrespundi HOOOOUUU. Kallink'unotta issu arrespundidi OOOO ma itta cazzu ollisi?...Amminkullu...'tronzo (trad: Quando si vuole attirare l'attenzione di qlc1 ke nn si conosce, o di un amiko, lui deve rispondere""HOOOUUU".Talvolta si sono sentite le varianti "HOOOUU ke cazzo vuoi? Stronzo") (ringraziamo Young marmot's club)
Aliertu| stupido. Termine utilizzato nel dialetto dorgalese, sta ad indicare una persona poco sveglia. (es.: Cussu es propriu unu aliertu! - trad.: Quello lì è proprio uno stupido!) (ringraziamo Sard woman per la segnalazione)
Aliga| Immondizia (es.: Puuuh! Pittìccu su fràgh'è àliga! ; Trad.: Che tànfo di immondìzia!) (Segnalazione di Giampaolo "Conchixedda")
Aligalza| cazzo (Es.: un'aligalza chi this allorighede; un cazzo che ti entri) (Segnalazione di paonir)
Aligargiu| lett. colui che manipola la spazzatura. Persona sporca. (Es.: Grazianè ma ta cazzu nci faisi a intru a cuddu bottu? Puuh sesi pudesciu a bentu..sciaquarì aligargiu cagau; Graziano, ma cosa ci fai dentro al bidone alla spazzatura? Sei tutto sporco... Lavati, sporco schifoso) (Segnalazione di ahua ahua eeeh)
Alighera| alga. In sardo logudorese, Alighera è anche la città di Alghero. (Es.: custa ispiaggia est piena de aligherasa...; questa spiaggia è piena di alghe) (Segnalazione di FrAnZ di Giave)
Alighèri| Operatore ecologico, netturbino, da non confondere con il noto scrittore. (es.: 1) Ma 'tta è cùstu burdèllu? E' passèndi su càmmion de s'alighèri! ; Trad.: A che cosa è dovuto questo frastuono? Sta passando il camion della nettezza urbana! 2) - Oh  bàbbu là chi è passèndi s'alighèri! - Chini? S'aligheri!!! ...Cuss'òmini chi ci scavuara su cascionèttu à intr'è su càmmio!!! ; Trad.: - Papà, guarda, stà passando il netturbino! - Chi? - Il netturbino: colui che provvede a svuotare il contenuto cassonetti della spazzatura all'interno del camion!) (Ringraziamo Giampaolo "Conchixedda" & Fefonne per la segnalazione.)
Alga| spazzatura. (es: seu allantarau/masi allantarau - trad: sei/mi hai confuso, obnubilato e/o rincoglionito) (ringraziamo mincimannu)
Alitudemottu| alito da morto, alitosi - ES: Pitticcu s'alitudemottu chi tenisi ma itta asi pappau, trattabia de cai?? - TRAD: Che alito pestilenziale che ti ritrovi, ma cosa hai mangiato interiora di cane?? (ringraziamo moana)
Allanau| disteso (Es.: O zia Nina cei Peppinu? Eya ma è ancora allanau in su lettu; Signora Nina è in casa Peppino? Si ma è ancora a letto che dorme) (Segnalazione di Seusardu)
Allantarau| obnubilato, rincoglionito. (es: bottu d'alga - trad: bidone della spazzatura. Fig: "sei un bottu d'alga", sei un coglione) (ringraziamo impestau)
Allazzonau|raggrinzito. (es.: ma castia cussa femmunedda eccia poltada sa pedde totta allazzonada - trad.: guarda quella vecchietta, ha la pelle tutta raggrinzita ) Grazie a pilu e culu per la segnalazione.
Alleca| parola. (es: alleca chi non intendo, a culu midd'appendo; Trad: parola che non sento, me la metto in culo....(vedesti.... credesti)) (grazie a geo e os ateros)
Allera| beffa, biasimo (Es.: ma ta cazzu ses fadendi, paris fattu allera; ma come ti stai comportando, sembri ubriaco fradicio" lett. "cazzo fai? sembri fatto a beffa" non si usa in italiano m ain sardo è più che appropriato) (Segnalazione di leo dei k'e-k'e-m)
Allicchirìu| elegante, molto curato nella persona (Es.: è benniu tottu allicchiriu ma aparrara unu mera grezzu; si è presentato elegantissimo ma rimane un grandissimo zoticone) (Segnalazione di Su Conti)
Allillonàto| Intontìto, inebetìto. (es.: 1- Sòrri mia é tott'allillonàta castièndi à Gràndu Fràri ; Trad.: Mia sorella è del tutto intontita nel guardare il noto programma televisivo. 2 - Castiammì a Giggìnnu: est tott'allillonàu castièndi pocchemon! ; Trad.: Osserva il piccolo Luigi: è totalmente inebetìto mentre guarda i Pokemon!) (Grazie a Giampaolo "Conchixedda"& Fefonne.)
Allilluleru| tipico animale fantasioso del bosco sardo utile per prendere per i fondelli creduloni (Es.: "O.. ba! M'anti nau ca un "allilluleru" ha mortu unu continentali!!". "Tocca te figgiu scemu chi tengiu, miga ada tenni unu nomini scientificu"; "Papa... m'hanno riferito che un "allileru" in montagna ha divorato un turista". "Orsù...ma che dici! Che figlio dalle doti poco intelligenti che ho.Guarda che avra un nome scientifico") (Segnalazione di i pupetti)
Alliscinàre| Scivolare. (es.: Appu pigàu un'alliscinàra arzièndi in su filobbùs!!! ; Trad.: Sono scivolato malamente mentre cercavo di salire sull'autobus!!!) (Segnalazione di Fefonne.)
Allocchiau| stordito dalla stanchezza (es: là castiaddu, è tottu allocchiau.- cussa pivella d'ari tottu allocchiau - trad: to' guardalo, e' tutto stordito.- quella ragazza l'ha completamente fuso) (ringraziamo golfgti)
Allollonau| rincoglionito (es: la ghi ti funti furendi su motorino e non ti 'ndi sesi mancu accattau...ti dappu nau deu chi ses tottu allollonau - trad: guarda che ti stanno rubando il motorino e non te ne sei neanche accorto...te l'avevo detto io che sei tutto rincoglionito ) (ringraziamo stirodde)
Alluàu| moscio. Il termine proviene da Sa Lua, pianta tossica che veniva utilizzata per stordire e pescare i pesci (es.: Sèsi Alluàu accunènti una minca alluàra ; Sei spento come un pene moscio) (Grazie a Antonello per la segnalazione)
Allumàddu|incendiato. (es.: chi ti vegghiani allumaddu e istudaddu a benzina - trad.: che ti vedano incendiato e spento con la benzina!) (Grazie a Valentina per la segnalazione)
Alluppài| Soffocare - annegare (es 1: "Oh!chi sighisi a castiai sa pivella mia t'alluppu!" - es 2: "Curri! curri! chi su pippiu si stairi alluppendi!" - es 3: "Custu cazz'è paninu è fendimì alluppai" - trad 1: "Oh! se non smetti di guardare la mia ragazza ti affogo" - trad 2: "Corri! Corri! che il bambino sta annegando" - trad 3: "Questo cazzo di panino mi sta va andando di traverso") (ringraziamo daco-ormus force)
Allurpìu| ingordo, vorace in tutti i sensi. (Es: potta innòi su pani carasau, bruttu allurpiu chi non ses'atru!!!: porgi anche a me il pane "carta da musica", brutto ingordo che non sei altro! ) (Grazie a Sergio)
Allùttu| Acceso, sveglio. (es. 1: Chi sìas allùttu, càda fìzzu unu lùttu! - Trad. 1: esclamazione: Che ti incèndino, ed ad ogni figlio che ti nasca possa morire qualche tuo familiare! - es. 2 - alluttu, meda trabballu e pacu fruttu, cuddu pacu marzu puru, tottu ti coddene e deo puru - Trad. 2: acceso, molto lavoro e poco frutto. Quel poco marcio! Tutti si scopino ed io pure; es. 3: For'e fàmmini, for'e sonnu, ua' cazz'e pleigin... alluttu perdiu! ; Trad.: Senza mangiare....senza dormire....un semplicissimo eccitante chimico, ed eccomi qua: sveglissimo! ; es. 4: Buinnoromala so' fenta zoccadu, fia calchi tres oras a caddu, minimu mi c'appo buffadu calchi doighi litros de birra... - Risp: Ih, alluttu in perras de culu! ; Trad. 4 : Caspita son davvero stanco, oggi la mia prestazione e' durata circa tre ore pero' avevo un po' bevuto... Risp: Hmm pero'... e' davvero tanto! ; Es. 5 : cando gavinu troddiada, beste francesco chi li narada:alluttu in perrasa de culu - Trad. 5: quando gavino scorreggia c'è francesco che gli dice : acceso nelle natiche!; Es. 6: alluttu! chent'annos de luttu! chent'annos de reclusione! babbu tuo mortu in presone!!! - Trad. 6:  acceso! cent'anni di lutto! cent'anni di reclusione! tuo babbo morto in prigione!!!) (Ringraziamo Peddedda per la cattivèria dell'es 1, bernie per l'es 2, dr.drer per l'esempio 3 , Francesco A. Budduso' per l'esempio 4 , ser gianni per l'esempio 5, sgnaps per l'esempio 6)
Alluvionàu| Persona con la testa fra le nuvole, distratta o meglio ancora rincoglionita. (Grazie tante, Topina)
Alumpa Alumpa| Gergo uttilizato a Elmas per indicare una persona estremamente gaggia. (es.: Sesi tottu "Alumpa Alumpa" -  colui che predilige la maglietta smanicata per far vedere a tutti i suoi muscoli e ovviamente il suo poco pelo) (ringraziamo Fisietto per la segnalazione)
Am balla| esclamazione di stupore o reazione a qualcosa che piace a chi lo dice; esclamazione sarcastica di fronte alla lezione o qualcos'altro di palloso per restare svegli e far ridere i compagni di classe o chi è in nostra compagnia (Es.: Mr Ichisi:<<ohi,Scano la cussa bella picciocca ragazza>> Scano:<<aam balla!!!>>; Mr X:<<Scano, guarda quella bella pivella>> Scano:<<aam balla>>) (Segnalazione di GPdogg)
A mic'intrasa?| Lett: Entrami nel sedere , simpatica espressione esprimente disappunto o contrarietà o più in generale un invito risentito ad infilarsi nelle zone anali di chi parla. In sostanza, un sinonimo della distinta espressione ' perchè non mi sbatti la faccia in culo? ' (es.: domanda: "Itte maloccu fizzu tou....!" risposta: "A mic'intrasa?" ; Trad.: "Quanto è brutto tuo figlio....!" risposta: "Perchè non mi visiti l'ano ? " ; es2: In su bagnu de su bar: "Na', a potto intrare?", e s'atteru:"Ma micch'intrasa in culu?" ; Trad2.: Nel bagno del bar: "Scusi, posso entrare?", e l'altro:"ma prego,si accomodi!") (Grazie a Pink per la segnalazione e a Angheleddu per aver ribadito)
Amistari| amante. Parola rigorosamente casteddaia. (Es.: tenisi su cazzu e telefonu fissu occupau: ma ta sesi chistionendi cun s'amistari?; haiil telefono sempre occupato: ma stai parlando con la tua amante?) (Segnalazione di Ignaz)
Ammalloràu| Pieno di caccole, ma anche confuso. (es.: D'ànti agattàu ammalloràu in sa cunetta! ; Trad.: L'hanno ritrovato nella cunetta abbastanza rincoglionito...) (Grazie a Cioccio)
Ammarolla| per forza, contro voglia (Es.: figlio: ´´Oh no tengiu gana de andai a trabballai o mamma´´. Mamma: ´´Ti du nau deu gei andasa, andasa mancai ammarolla  de ghinuncasa pappasa in s´annu doxi´´; figlio: ´´Mamma non ho molta voglia di andare a lavorare´´. Mamma: ´´Io invece ti dico con certezza che andrai, andrai anche controvoglia, altrimenti mangerai in un futuro molto lontano´´) (Segnalazione di Puddina)
Ammàrvenàto o Marvèno| Persona assente, colto da propi pensieri..colui che si isola (Es.: 1 ) Càstia Ninnèddu, è tòttu ammarvenàu... 2 ) Oh Lelle, ti ses fàttu dus cannònisi e immòi ses tottu ammàrvenàu... scìda su sònnu o marvèno!!!! ; Trad. - 1) Guarda Ninetto, è un pò distratto!  2) Scusa tanto ma l' uso di sostanze stupefacenti ti hanno reso un po distratto, orsù dunque, sveglia!!!) (Grazie a Dr. Fraz)
Ammerdonau| giù di morale (Es.: oh Marco ma poitta sesi tottu ammerdonau?; hh Marco ma perchè hai questo atteggiamento lascivo con il morale sotto i tacchi?) (Segnalazione di bomber)
Ammeruladu| Rintronato. (es.: Ma ite ses faghinde! Non ti abizzas chi ses tottu ammeruladu? - trad.: Ma che fai! Non ti accorgi che sei tutto rintontito?) (ringraziamo Cippy per la segnalazione)
Amm'icchessisi o itte?| lett.: "Ma me ne esci o che fai?" Si utilizza quando qualcuno ti disturba in modo abbastanza logorroico, e tu te lo vuoi levare fuori dai piedi. (es.: "Itt'e' ki se' faendo? Ma nono, abbaida ca no e' deasi, iscurtammi, deppese a primmu segare sa matta...BLA BLA BLA appustisi carrigare sul trattore... BLA BLA BLA..." - "Amm'Icchessisi o Itte?" ; trad.: "Cos'è che fai? Ma no, guarda che non si fa così, ascoltami, devi da prima tagliare l'albero... BLA BLA BLA... dopo devi caricare il trattore... BLA BLA BLA..." - "Ma me ne esci o che fai?") (Grazie a Pruneddu)
Ammicùllu o amin'cullu| letteralmente: "un pene nel tuo culo". Espressione stizzosa usata quando qualcuno non e' stato attento a una tua domanda, e ti risponde con un "AH ??". Tu allora replichi con "amin' culu" !!! . (vedere anche Poba e A)(Es: Gavino: 'Oh Giua'!!! Ma sa pastura candu mi da pagasa ??? Giovanni: "AH ??" Gavino: "amin'culu !!!" Ma Giovanni e' furbu e di spundidi: "Sette in bucca e quattru in culu !!!" Però Gavinode strunciu d'arrespundidi: "Minca mia a tappu e culu !!!" TRAD: Oh Giovanni, quando mi pagherai il pastone? Giovanni: ah? Gavino: A minca in culo! Ma Giovanni è furbo e risponde "il mio pene a tappo del tuo culo" Ma a sua volta Gavino lestro ribatte: sette nella tua bocca e quattro nel tuo culo"(Grazie a chobin, Billyebis e Arregau che hanno contribuito alla stessa segnalazione. Arregau ci segnala anche l'alto utilizzo di questa locuzione in quel di Loceri e dintorni)
Ammielli| ancora? Basta! Usata al pari di Ammincullu però con una punta di grezzume in meno (Es.: "Mamma itta ce' po' prandi?". "Ammielli, ti d'appu giani nau duas' bortasa, sattizzu!!"; "Mamma cosa c'è per pranzo?". "Ancora? Basta! Te l'ho gia' detto 2 volte, salsiccia!!") (Segnalazione di maxc)
Ammincarrètta| A pene dritto. (es.: Càndu femmu mattucheddu cumment'à tui sighèmmu is pivellasa ammincarretta cun dusu paiolusu de cimentu in is manus! ; trad.: Quando ero un promettente giovinciuello come te, partecipavo alle gare di corsa femminili col pene dritto e nel frattempo trasportavo secchi di cemento nelle mani.) (Grazie a Sgnafurz)
